Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
145,AVAXUSDT,1601.0246557796988,2021-08-03 18:15:00,12.492,0.0,2021-08-03 21:15:00,12.529,0.0,59.23791226384492,0.002961895613192246,Long,Closed,145
146,AVAXUSDT,1605.9097478721694,2021-08-04 08:45:00,12.454,0.0,2021-08-04 09:45:00,12.555,0.0,162.1968845350857,0.008109844226754285,Long,Closed,146
147,AVAXUSDT,1496.3339817447254,2021-08-05 06:30:00,13.366,0.0,2021-08-05 11:15:00,13.259,0.0,-160.1077360466843,-0.008005386802334214,Long,Closed,147
148,AVAXUSDT,1538.4615384615386,2021-08-05 12:45:00,13.0,0.0,2021-08-05 14:00:00,13.198,0.0,304.6153846153866,0.015230769230769329,Long,Closed,148
149,AVAXUSDT,1344.8994687647098,2021-08-07 16:15:00,14.871,0.0,2021-08-07 20:00:00,15.01,0.0,186.94102615829252,0.009347051307914626,Long,Closed,149
150,AVAXUSDT,1304.291117777488,2021-08-08 10:30:00,15.334,0.0,2021-08-08 12:30:00,15.531,0.0,256.94535020216426,0.012847267510108213,Long,Closed,150
151,AVAXUSDT,1323.539143670174,2021-08-08 14:45:00,15.110999999999999,0.0,2021-08-08 21:30:00,14.886,0.0,-297.7963073257888,-0.01488981536628944,Long,Closed,151
152,AVAXUSDT,1266.5442340573745,2021-08-09 21:00:00,15.790999999999999,0.0,2021-08-09 23:00:00,16.105,0.0,397.69488949401784,0.019884744474700893,Long,Closed,152
153,AVAXUSDT,1254.7051442910915,2021-08-10 16:30:00,15.940000000000001,0.0,2021-08-10 18:45:00,16.295,0.0,445.42032622333863,0.02227101631116693,Long,Closed,153
154,AVAXUSDT,1168.6338670094658,2021-08-11 18:45:00,17.114,0.0,2021-08-11 19:15:00,17.248,0.0,156.59693817926745,0.007829846908963373,Long,Closed,154
155,AVAXUSDT,1231.2996367666074,2021-08-12 12:15:00,16.243,0.0,2021-08-12 17:45:00,15.884,0.0,-442.0365695992077,-0.022101828479960388,Long,Closed,155
156,AVAXUSDT,1139.6660778391931,2021-08-14 10:00:00,17.549,0.0,2021-08-14 14:00:00,17.907,0.0,408.00045586642955,0.020400022793321478,Long,Closed,156
157,AVAXUSDT,1138.498320714977,2021-08-15 07:00:00,17.567,0.0,2021-08-15 09:15:00,17.585,0.0,20.4929697728694,0.00102464848864347,Long,Closed,157
158,AVAXUSDT,1042.4811050299713,2021-08-16 23:30:00,19.185,0.0,2021-08-17 02:00:00,19.381,0.0,204.32629658587393,0.010216314829293697,Long,Closed,158
159,AVAXUSDT,902.9753036254458,2021-08-17 22:00:00,22.149,0.0,2021-08-17 23:00:00,22.865,0.0,646.5303173958164,0.032326515869790816,Long,Closed,159
160,AVAXUSDT,896.2982880702698,2021-08-18 10:30:00,22.314,0.0,2021-08-18 13:30:00,22.434,0.0,107.55579456843407,0.005377789728421703,Long,Closed,160
161,AVAXUSDT,655.5872422722654,2021-08-19 12:00:00,30.507,0.0,2021-08-19 14:15:00,31.324,0.0,535.6147769364397,0.026780738846821986,Long,Closed,161
162,AVAXUSDT,692.0175772464621,2021-08-19 15:15:00,28.900999999999996,0.0,2021-08-19 16:30:00,30.128,0.0,849.1055672814109,0.042455278364070544,Long,Closed,162
163,AVAXUSDT,440.6936518079457,2021-08-21 19:30:00,45.383,0.0,2021-08-21 21:00:00,47.355,0.0,869.0478813652662,0.04345239406826331,Long,Closed,163
164,AVAXUSDT,465.58186093069816,2021-08-22 00:30:00,42.957,0.0,2021-08-22 03:45:00,43.197,0.0,111.73964662336948,0.0055869823311684745,Long,Closed,164
165,AVAXUSDT,486.42864091837725,2021-08-22 15:00:00,41.116,0.0,2021-08-22 16:30:00,43.186,0.0,1006.90728670104,0.050345364335052,Long,Closed,165
166,AVAXUSDT,427.35955896493516,2021-08-23 14:45:00,46.799,0.0,2021-08-23 21:00:00,46.453,0.0,-147.86640740186704,-0.007393320370093352,Long,Closed,166
167,AVAXUSDT,379.1253577995564,2021-08-25 03:15:00,52.753,0.0,2021-08-25 05:30:00,53.15,0.0,150.51276704642441,0.007525638352321221,Long,Closed,167
168,AVAXUSDT,394.68750616699225,2021-08-25 08:15:00,50.673,0.0,2021-08-25 13:00:00,50.975,0.0,119.1956268624308,0.00595978134312154,Long,Closed,168
169,AVAXUSDT,414.11297001822095,2021-08-25 19:00:00,48.296,0.0,2021-08-25 19:45:00,49.549,0.0,518.8835514328312,0.02594417757164156,Long,Closed,169
170,AVAXUSDT,417.39711161198767,2021-08-25 20:00:00,47.916,0.0,2021-08-26 00:30:00,48.145,0.0,95.58393855914619,0.004779196927957309,Long,Closed,170
171,AVAXUSDT,440.22803812374815,2021-08-26 03:30:00,45.431,0.0,2021-08-26 10:15:00,43.91,0.0,-669.5868459862213,-0.033479342299311064,Long,Closed,171
172,AVAXUSDT,468.82325363338026,2021-08-26 18:15:00,42.66,0.0,2021-08-26 21:15:00,43.18,0.0,243.78809188936066,0.012189404594468033,Long,Closed,172
173,AVAXUSDT,484.027105517909,2021-08-27 00:00:00,41.32,0.0,2021-08-27 01:15:00,44.12,0.0,1355.2758954501442,0.06776379477250721,Long,Closed,173
174,AVAXUSDT,420.6098843322818,2021-08-28 03:00:00,47.55,0.0,2021-08-28 08:15:00,47.1,0.0,-189.2744479495268,-0.00946372239747634,Long,Closed,174
175,AVAXUSDT,413.99296211964395,2021-08-29 05:15:00,48.31,0.0,2021-08-29 10:15:00,49.03,0.0,298.07493272614374,0.014903746636307186,Long,Closed,175
176,AVAXUSDT,419.46308724832215,2021-08-29 12:00:00,47.68,0.0,2021-08-29 17:00:00,48.02,0.0,142.61744966443075,0.007130872483221537,Long,Closed,176
177,AVAXUSDT,431.5925766076823,2021-08-30 02:00:00,46.34,0.0,2021-08-30 06:00:00,46.3,0.0,-17.263703064309084,-0.0008631851532154541,Long,Closed,177
178,AVAXUSDT,453.7205081669692,2021-08-30 12:15:00,44.08,0.0,2021-08-30 16:15:00,44.45,0.0,167.87658802177975,0.008393829401088987,Long,Closed,178
179,AVAXUSDT,484.49612403100775,2021-08-30 23:45:00,41.28,0.0,2021-08-31 04:15:00,42.09,0.0,392.4418604651182,0.01962209302325591,Long,Closed,179
180,AVAXUSDT,477.32696897374706,2021-08-31 14:45:00,41.9,0.0,2021-08-31 16:00:00,42.84,0.0,448.68735083532374,0.022434367541766188,Long,Closed,180
181,AVAXUSDT,479.9616030717542,2021-08-31 17:00:00,41.67,0.0,2021-09-01 00:30:00,39.82,0.0,-887.9289656827459,-0.044396448284137295,Long,Closed,181
182,AVAXUSDT,468.27440880355886,2021-09-01 22:30:00,42.71,0.0,2021-09-02 02:15:00,42.57,0.0,-65.55841723249978,-0.003277920861624989,Long,Closed,182
183,AVAXUSDT,471.47571900047143,2021-09-02 14:45:00,42.42,0.0,2021-09-02 18:00:00,42.77,0.0,165.01650165016326,0.008250825082508163,Long,Closed,183
184,AVAXUSDT,418.5851820845542,2021-09-03 11:00:00,47.78,0.0,2021-09-03 13:00:00,48.8,0.0,426.9568857262457,0.021347844286312284,Long,Closed,184
185,AVAXUSDT,420.16806722689074,2021-09-03 14:45:00,47.6,0.0,2021-09-04 00:00:00,45.9,0.0,-714.2857142857138,-0.03571428571428569,Long,Closed,185
186,AVAXUSDT,450.24763619990995,2021-09-04 01:45:00,44.42,0.0,2021-09-04 03:00:00,45.7,0.0,576.3169743358849,0.028815848716794244,Long,Closed,186
187,AVAXUSDT,437.4453193350831,2021-09-04 17:30:00,45.72,0.0,2021-09-04 20:15:00,46.58,0.0,376.2029746281696,0.01881014873140848,Long,Closed,187
188,AVAXUSDT,434.97172683775557,2021-09-05 03:45:00,45.98,0.0,2021-09-05 04:45:00,46.45,0.0,204.43671161374732,0.010221835580687367,Long,Closed,188
189,AVAXUSDT,431.68573278653145,2021-09-05 13:45:00,46.33,0.0,2021-09-05 14:45:00,46.79,0.0,198.57543708180674,0.009928771854090338,Long,Closed,189
190,AVAXUSDT,421.8519299725797,2021-09-06 02:15:00,47.41,0.0,2021-09-06 04:30:00,47.78,0.0,156.0852140898569,0.007804260704492845,Long,Closed,190
191,AVAXUSDT,427.9905842071475,2021-09-06 16:45:00,46.73,0.0,2021-09-06 17:30:00,47.22,0.0,209.71538626150505,0.010485769313075252,Long,Closed,191
192,AVAXUSDT,437.3496610540127,2021-09-07 00:45:00,45.73,0.0,2021-09-07 03:00:00,46.88,0.0,502.952110212118,0.025147605510605898,Long,Closed,192
193,AVAXUSDT,449.74139869575,2021-09-07 07:00:00,44.47,0.0,2021-09-07 10:45:00,44.06,0.0,-184.39397346525584,-0.009219698673262791,Long,Closed,193
194,AVAXUSDT,473.26076668244207,2021-09-07 14:00:00,42.26,0.0,2021-09-07 16:45:00,40.55,0.0,-809.2759110269762,-0.04046379555134881,Long,Closed,194
195,AVAXUSDT,552.791597567717,2021-09-08 06:15:00,36.18,0.0,2021-09-08 09:30:00,35.91,0.0,-149.25373134328402,-0.007462686567164201,Long,Closed,195
196,AVAXUSDT,486.8549172346641,2021-09-09 20:30:00,41.08,0.0,2021-09-09 23:15:00,41.55,0.0,228.82181110028978,0.011441090555014488,Long,Closed,196
197,AVAXUSDT,467.180565288484,2021-09-10 07:30:00,42.81,0.0,2021-09-10 09:30:00,43.31,0.0,233.59028264424342,0.01167951413221217,Long,Closed,197
198,AVAXUSDT,345.3038674033149,2021-09-12 20:45:00,57.92000000000001,0.0,2021-09-12 23:15:00,60.1,0.0,752.7624309392231,0.037638121546961154,Long,Closed,198
199,AVAXUSDT,364.6973012399708,2021-09-13 01:15:00,54.84,0.0,2021-09-13 05:45:00,54.83,0.0,-3.6469730124008493,-0.00018234865062004247,Long,Closed,199
200,AVAXUSDT,384.5414343395501,2021-09-13 07:30:00,52.01,0.0,2021-09-13 10:00:00,53.31,0.0,499.90386464141557,0.024995193232070778,Long,Closed,200
201,AVAXUSDT,367.64705882352945,2021-09-14 09:30:00,54.39999999999999,0.0,2021-09-14 21:00:00,51.53,0.0,-1055.147058823528,-0.052757352941176394,Long,Closed,201
202,AVAXUSDT,404.8582995951417,2021-09-14 21:30:00,49.4,0.0,2021-09-14 23:00:00,50.7,0.0,526.3157894736869,0.026315789473684344,Long,Closed,202
203,AVAXUSDT,314.6633102580239,2021-09-17 07:30:00,63.56,0.0,2021-09-17 11:30:00,62.87,0.0,-217.11768407803902,-0.01085588420390195,Long,Closed,203
204,AVAXUSDT,280.42624789680315,2021-09-18 11:00:00,71.32,0.0,2021-09-18 12:15:00,72.78,0.0,409.42232192933443,0.02047111609646672,Long,Closed,204
205,AVAXUSDT,286.4919066036384,2021-09-18 13:45:00,69.81,0.0,2021-09-18 15:45:00,71.59,0.0,509.95559375447556,0.02549777968772378,Long,Closed,205
206,AVAXUSDT,292.3976608187134,2021-09-18 18:15:00,68.4,0.0,2021-09-18 21:15:00,69.73,0.0,388.88888888888687,0.019444444444444344,Long,Closed,206
207,AVAXUSDT,298.90898221491557,2021-09-19 00:30:00,66.91,0.0,2021-09-19 01:45:00,68.62,0.0,511.1343595875078,0.02555671797937539,Long,Closed,207
208,AVAXUSDT,282.326369282891,2021-09-19 22:15:00,70.84,0.0,2021-09-20 05:15:00,66.82,0.0,-1134.9520045172249,-0.05674760022586124,Long,Closed,208
209,AVAXUSDT,319.1319610659007,2021-09-20 07:30:00,62.67,0.0,2021-09-20 13:30:00,61.88,0.0,-252.11424924206221,-0.01260571246210311,Long,Closed,209
210,AVAXUSDT,345.0655624568668,2021-09-20 23:15:00,57.96,0.0,2021-09-21 01:45:00,58.32,0.0,124.22360248447148,0.006211180124223574,Long,Closed,210
211,AVAXUSDT,339.5009336275675,2021-09-21 20:15:00,58.90999999999999,0.0,2021-09-21 21:45:00,61.44,0.0,858.9373620777478,0.04294686810388739,Long,Closed,211
212,AVAXUSDT,328.1916639317362,2021-09-22 11:45:00,60.93999999999999,0.0,2021-09-22 13:00:00,62.64,0.0,557.925828683954,0.027896291434197702,Long,Closed,212
213,AVAXUSDT,271.62841233192995,2021-09-23 16:00:00,73.63,0.0,2021-09-23 17:15:00,75.35,0.0,467.20086921091934,0.023360043460545966,Long,Closed,213
214,AVAXUSDT,270.96599376778215,2021-09-24 04:00:00,73.81,0.0,2021-09-24 06:30:00,74.52,0.0,192.38585557512488,0.009619292778756243,Long,Closed,214
215,AVAXUSDT,282.40609997175943,2021-09-24 09:15:00,70.82,0.0,2021-09-24 12:45:00,70.93,0.0,31.064670996896893,0.0015532335498448446,Long,Closed,215
216,AVAXUSDT,292.48318221702255,2021-09-25 08:30:00,68.38,0.0,2021-09-25 09:30:00,70.72,0.0,684.4106463878343,0.03422053231939171,Long,Closed,216
217,AVAXUSDT,289.8550724637681,2021-09-25 16:30:00,69.0,0.0,2021-09-25 22:45:00,69.05,0.0,14.492753623188037,0.0007246376811594019,Long,Closed,217
218,AVAXUSDT,297.2651605231867,2021-09-26 00:30:00,67.28,0.0,2021-09-26 05:15:00,65.93,0.0,-401.30796670629934,-0.02006539833531497,Long,Closed,218
219,AVAXUSDT,310.5590062111801,2021-09-26 07:30:00,64.4,0.0,2021-09-26 09:30:00,66.39,0.0,618.012422360247,0.03090062111801235,Long,Closed,219
220,AVAXUSDT,303.67446097783176,2021-09-26 23:00:00,65.86,0.0,2021-09-27 01:00:00,68.23,0.0,719.7084725174609,0.03598542362587304,Long,Closed,220
221,AVAXUSDT,291.84298847220197,2021-09-27 17:30:00,68.53,0.0,2021-09-27 22:30:00,68.63,0.0,29.184298847219907,0.0014592149423609954,Long,Closed,221
222,AVAXUSDT,301.2048192771084,2021-09-27 23:45:00,66.4,0.0,2021-09-28 00:45:00,67.95,0.0,466.86746987951847,0.023343373493975923,Long,Closed,222
223,AVAXUSDT,302.3431594860166,2021-09-28 10:15:00,66.15,0.0,2021-09-28 12:00:00,67.09,0.0,284.2025699168553,0.014210128495842763,Long,Closed,223
224,AVAXUSDT,307.739652254193,2021-09-28 14:30:00,64.99,0.0,2021-09-28 19:15:00,63.63,0.0,-418.52592706569703,-0.020926296353284853,Long,Closed,224
225,AVAXUSDT,320.30749519538756,2021-09-29 15:45:00,62.440000000000005,0.0,2021-09-29 16:00:00,67.33,0.0,1566.3036515054446,0.07831518257527223,Long,Closed,225
226,AVAXUSDT,318.420633657061,2021-09-29 20:30:00,62.809999999999995,0.0,2021-09-29 21:45:00,63.96,0.0,366.18372870562234,0.01830918643528112,Long,Closed,226
227,AVAXUSDT,307.739652254193,2021-09-30 08:30:00,64.99,0.0,2021-09-30 12:15:00,65.4,0.0,126.17325742422327,0.006308662871211164,Long,Closed,227
228,AVAXUSDT,312.5,2021-10-01 04:45:00,64.0,0.0,2021-10-01 07:30:00,65.24,0.0,387.5,0.019375,Long,Closed,228
229,AVAXUSDT,302.5260928755105,2021-10-02 04:00:00,66.11,0.0,2021-10-02 05:15:00,66.79,0.0,205.71774315535004,0.010285887157767501,Long,Closed,229
230,AVAXUSDT,295.33372711163616,2021-10-04 00:45:00,67.72,0.0,2021-10-04 07:30:00,66.92,0.0,-236.2669816893067,-0.011813349084465335,Long,Closed,230
231,AVAXUSDT,304.0900106431504,2021-10-04 11:15:00,65.77,0.0,2021-10-04 12:45:00,66.44,0.0,203.74030713090906,0.010187015356545454,Long,Closed,231
232,AVAXUSDT,308.4040092521203,2021-10-04 22:45:00,64.85,0.0,2021-10-05 00:45:00,65.37,0.0,160.37008481110752,0.008018504240555375,Long,Closed,232
233,AVAXUSDT,310.36623215394167,2021-10-05 14:30:00,64.44,0.0,2021-10-05 20:00:00,63.84,0.0,-186.21973929236265,-0.009310986964618132,Long,Closed,233
234,AVAXUSDT,316.95721077654514,2021-10-06 04:00:00,63.10000000000001,0.0,2021-10-06 12:30:00,60.86,0.0,-709.9841521394628,-0.03549920760697314,Long,Closed,234
235,AVAXUSDT,322.94526077829806,2021-10-08 17:45:00,61.93,0.0,2021-10-08 18:45:00,62.71,0.0,251.8973034070732,0.01259486517035366,Long,Closed,235
236,AVAXUSDT,326.1046796021523,2021-10-08 20:30:00,61.33,0.0,2021-10-09 01:15:00,60.86,0.0,-153.26919941301094,-0.007663459970650547,Long,Closed,236
237,AVAXUSDT,309.5496053242532,2021-10-22 20:30:00,64.61,0.0,2021-10-22 23:30:00,65.19,0.0,179.5387710880641,0.008976938554403204,Long,Closed,237
238,AVAXUSDT,308.59435272334514,2021-10-24 14:30:00,64.81,0.0,2021-10-24 20:15:00,63.44,0.0,-422.7742632309855,-0.021138713161549277,Long,Closed,238
239,AVAXUSDT,296.471983397569,2021-10-27 02:00:00,67.46,0.0,2021-10-27 03:30:00,68.5,0.0,308.3308627334736,0.01541654313667368,Long,Closed,239
240,AVAXUSDT,312.7932436659368,2021-10-29 13:00:00,63.94,0.0,2021-10-29 14:00:00,64.45,0.0,159.52455426962842,0.00797622771348142,Long,Closed,240
241,AVAXUSDT,309.7413659594239,2021-10-29 23:15:00,64.57,0.0,2021-10-30 06:30:00,63.77,0.0,-247.79309276753702,-0.012389654638376851,Long,Closed,241
242,AVAXUSDT,316.6059838530948,2021-10-30 10:00:00,63.17,0.0,2021-10-30 16:00:00,62.62,0.0,-174.13329111920393,-0.008706664555960197,Long,Closed,242
243,AVAXUSDT,306.9838833461243,2021-11-02 17:00:00,65.15,0.0,2021-11-02 18:15:00,66.01,0.0,264.0061396776655,0.013200306983883274,Long,Closed,243
244,AVAXUSDT,261.0625244746117,2021-11-04 08:00:00,76.61,0.0,2021-11-04 11:15:00,78.21,0.0,417.70003915937923,0.02088500195796896,Long,Closed,244
245,AVAXUSDT,263.2271650434325,2021-11-04 11:45:00,75.98,0.0,2021-11-04 14:15:00,77.19,0.0,318.50486970255224,0.01592524348512761,Long,Closed,245
246,AVAXUSDT,266.06358919781826,2021-11-04 15:15:00,75.17,0.0,2021-11-04 18:30:00,76.29,0.0,297.9912199015562,0.01489956099507781,Long,Closed,246
247,AVAXUSDT,259.5043466978072,2021-11-05 10:45:00,77.07,0.0,2021-11-05 13:45:00,77.29,0.0,57.090956273517804,0.0028545478136758904,Long,Closed,247
248,AVAXUSDT,266.4180098574664,2021-11-05 15:00:00,75.07,0.0,2021-11-05 18:15:00,75.71,0.0,170.50752630877832,0.008525376315438914,Long,Closed,248
249,AVAXUSDT,267.9528403001072,2021-11-05 20:00:00,74.64,0.0,2021-11-05 23:45:00,74.31,0.0,-88.42443729903243,-0.004421221864951622,Long,Closed,249
250,AVAXUSDT,274.2355683532154,2021-11-06 14:00:00,72.93,0.0,2021-11-06 14:45:00,73.79,0.0,235.84258878376568,0.011792129439188283,Long,Closed,250
251,AVAXUSDT,242.71844660194174,2021-11-07 10:45:00,82.4,0.0,2021-11-07 11:30:00,83.4,0.0,242.71844660194256,0.012135922330097129,Long,Closed,251
252,AVAXUSDT,220.1188641866608,2021-11-08 18:30:00,90.86,0.0,2021-11-08 21:15:00,91.4,0.0,118.86418666079771,0.005943209333039885,Long,Closed,252
253,AVAXUSDT,227.47952684258416,2021-11-09 04:15:00,87.92,0.0,2021-11-09 05:45:00,90.2,0.0,518.6533212010909,0.025932666060054545,Long,Closed,253
254,AVAXUSDT,229.8058140870964,2021-11-09 17:15:00,87.03,0.0,2021-11-09 18:00:00,88.56,0.0,351.60289555325653,0.017580144777662825,Long,Closed,254
255,AVAXUSDT,221.23893805309734,2021-11-10 12:00:00,90.4,0.0,2021-11-10 15:45:00,90.83,0.0,95.13274336283212,0.004756637168141606,Long,Closed,255
256,AVAXUSDT,226.9374787246114,2021-11-10 19:45:00,88.13,0.0,2021-11-11 00:00:00,85.19,0.0,-667.196187450354,-0.0333598093725177,Long,Closed,256
257,AVAXUSDT,231.26734505087882,2021-11-11 14:15:00,86.48,0.0,2021-11-11 15:15:00,87.81,0.0,307.58556891766784,0.015379278445883392,Long,Closed,257
258,AVAXUSDT,230.62730627306274,2021-11-11 18:30:00,86.72,0.0,2021-11-11 19:15:00,88.0,0.0,295.20295202952184,0.014760147601476092,Long,Closed,258
259,AVAXUSDT,231.6423442205235,2021-11-12 07:00:00,86.34,0.0,2021-11-12 17:00:00,83.1,0.0,-750.5211952744976,-0.03752605976372488,Long,Closed,259
260,AVAXUSDT,208.83366398663466,2021-11-14 11:15:00,95.77,0.0,2021-11-14 14:00:00,96.54,0.0,160.80192126971087,0.008040096063485543,Long,Closed,260
261,AVAXUSDT,215.3316106804479,2021-11-14 17:00:00,92.88,0.0,2021-11-14 20:00:00,93.26,0.0,81.82601205857281,0.004091300602928641,Long,Closed,261
262,AVAXUSDT,205.86721564590837,2021-11-15 11:30:00,97.15,0.0,2021-11-15 13:00:00,98.04,0.0,183.22182192485707,0.009161091096242854,Long,Closed,262
263,AVAXUSDT,213.31058020477815,2021-11-15 20:30:00,93.76,0.0,2021-11-15 23:00:00,95.43,0.0,356.2286689419816,0.01781143344709908,Long,Closed,263
264,AVAXUSDT,218.77050973528767,2021-11-16 00:15:00,91.42,0.0,2021-11-16 04:45:00,91.33,0.0,-19.689345876176958,-0.0009844672938088478,Long,Closed,264
265,AVAXUSDT,224.7191011235955,2021-11-16 09:45:00,89.0,0.0,2021-11-16 11:30:00,88.96,0.0,-8.988764044945128,-0.0004494382022472564,Long,Closed,265
266,AVAXUSDT,212.0665889089174,2021-11-17 03:00:00,94.31,0.0,2021-11-17 03:45:00,96.04,0.0,366.8751988124277,0.018343759940621384,Long,Closed,266
267,AVAXUSDT,194.3823500826125,2021-11-18 07:15:00,102.89,0.0,2021-11-18 10:00:00,104.61,0.0,334.3376421420944,0.01671688210710472,Long,Closed,267
268,AVAXUSDT,197.90223629527014,2021-11-18 14:15:00,101.06,0.0,2021-11-18 17:45:00,99.85,0.0,-239.46170591727787,-0.011973085295863894,Long,Closed,268
269,AVAXUSDT,174.00382808421784,2021-11-20 11:15:00,114.94000000000001,0.0,2021-11-20 13:00:00,117.81,0.0,499.39098660170566,0.024969549330085283,Long,Closed,269
270,AVAXUSDT,152.0103367028958,2021-11-21 17:45:00,131.57,0.0,2021-11-21 19:30:00,134.44,0.0,436.26966633731354,0.021813483316865678,Long,Closed,270
271,AVAXUSDT,158.79317189360856,2021-11-22 00:15:00,125.95000000000002,0.0,2021-11-22 00:45:00,132.05,0.0,968.6383485510123,0.04843191742755062,Long,Closed,271
272,AVAXUSDT,147.62326542663124,2021-11-22 23:30:00,135.48,0.0,2021-11-23 06:00:00,134.0,0.0,-218.48243283141346,-0.010924121641570674,Long,Closed,272
273,AVAXUSDT,153.19800842589046,2021-11-23 07:30:00,130.55,0.0,2021-11-23 10:30:00,131.0,0.0,68.93910379165027,0.0034469551895825136,Long,Closed,273
274,AVAXUSDT,156.38439283759482,2021-11-23 11:30:00,127.88999999999999,0.0,2021-11-23 15:00:00,129.55,0.0,259.5980921104092,0.01297990460552046,Long,Closed,274
275,AVAXUSDT,158.79317189360856,2021-11-23 21:30:00,125.95000000000002,0.0,2021-11-24 04:30:00,122.06,0.0,-617.7054386661403,-0.030885271933307014,Long,Closed,275
276,AVAXUSDT,168.335998653312,2021-11-24 09:45:00,118.81,0.0,2021-11-24 11:45:00,119.05,0.0,40.400639676794526,0.0020200319838397265,Long,Closed,276
277,AVAXUSDT,173.62618282837053,2021-11-24 14:00:00,115.19,0.0,2021-11-24 16:00:00,116.98,0.0,310.79086726278547,0.015539543363139273,Long,Closed,277
278,AVAXUSDT,175.1160143595132,2021-11-24 19:15:00,114.20999999999998,0.0,2021-11-24 20:15:00,115.97,0.0,308.20418527274524,0.015410209263637262,Long,Closed,278
279,AVAXUSDT,164.0823693494134,2021-11-25 17:15:00,121.89,0.0,2021-11-26 06:15:00,116.54,0.0,-877.8406760193611,-0.04389203380096806,Long,Closed,279
280,AVAXUSDT,179.5009872554299,2021-11-26 07:45:00,111.42,0.0,2021-11-26 13:00:00,107.24,0.0,-750.3141267276987,-0.03751570633638494,Long,Closed,280
281,AVAXUSDT,185.7700167193015,2021-11-26 22:00:00,107.66,0.0,2021-11-27 00:45:00,107.55,0.0,-20.43470183912359,-0.0010217350919561796,Long,Closed,281
282,AVAXUSDT,180.50541516245488,2021-11-28 00:45:00,110.8,0.0,2021-11-28 06:00:00,108.78,0.0,-364.6209386281589,-0.018231046931407945,Long,Closed,282
283,AVAXUSDT,191.77294083804773,2021-11-28 16:30:00,104.29,0.0,2021-11-28 19:15:00,105.73,0.0,276.1530348067863,0.013807651740339315,Long,Closed,283
284,AVAXUSDT,183.06636155606407,2021-11-29 09:45:00,109.25,0.0,2021-11-29 10:30:00,111.87,0.0,479.63386727688703,0.023981693363844352,Long,Closed,284
285,AVAXUSDT,172.77125086385624,2021-11-30 06:00:00,115.76,0.0,2021-11-30 08:45:00,117.7,0.0,335.1762266758815,0.016758811333794074,Long,Closed,285
286,AVAXUSDT,163.13213703099512,2021-12-01 11:30:00,122.59999999999998,0.0,2021-12-01 14:15:00,124.44,0.0,300.16313213703324,0.015008156606851663,Long,Closed,286
287,AVAXUSDT,166.00265604249668,2021-12-01 21:00:00,120.48,0.0,2021-12-02 05:15:00,117.67,0.0,-466.4674634794137,-0.023323373173970686,Long,Closed,287
288,AVAXUSDT,172.7264876068745,2021-12-02 13:30:00,115.79,0.0,2021-12-02 14:00:00,117.78,0.0,343.72571033767963,0.017186285516883983,Long,Closed,288
289,AVAXUSDT,176.63163472577938,2021-12-02 15:45:00,113.23,0.0,2021-12-02 20:30:00,112.77,0.0,-81.25055197385882,-0.004062527598692941,Long,Closed,289
290,AVAXUSDT,183.28445747800586,2021-12-02 23:30:00,109.12,0.0,2021-12-03 06:00:00,107.8,0.0,-241.93548387096962,-0.01209677419354848,Long,Closed,290
291,AVAXUSDT,191.47917663954044,2021-12-03 17:00:00,104.45,0.0,2021-12-03 21:00:00,106.64,0.0,419.3393968405944,0.020966969842029722,Long,Closed,291
292,AVAXUSDT,199.02477858493384,2021-12-04 03:30:00,100.49,0.0,2021-12-04 08:15:00,94.07,0.0,-1277.7390785152747,-0.06388695392576374,Long,Closed,292
293,AVAXUSDT,188.73266018684532,2021-12-18 03:00:00,105.97000000000001,0.0,2021-12-18 03:45:00,109.72,0.0,707.7474757006676,0.03538737378503338,Long,Closed,293
294,AVAXUSDT,178.17371937639197,2021-12-19 08:30:00,112.25,0.0,2021-12-19 13:15:00,112.29,0.0,7.1269487750541884,0.0003563474387527094,Long,Closed,294
295,AVAXUSDT,185.15089798185522,2021-12-19 17:45:00,108.02,0.0,2021-12-19 21:45:00,109.08,0.0,196.25995186076761,0.009812997593038381,Long,Closed,295
296,AVAXUSDT,164.8940555692967,2021-12-22 12:45:00,121.29,0.0,2021-12-22 14:30:00,122.62,0.0,219.3090939071626,0.01096545469535813,Long,Closed,296
297,AVAXUSDT,170.4448610874382,2021-12-22 23:30:00,117.34000000000002,0.0,2021-12-23 00:45:00,119.32,0.0,337.4808249531234,0.01687404124765617,Long,Closed,297
298,AVAXUSDT,168.10960746406658,2021-12-23 07:45:00,118.96999999999998,0.0,2021-12-23 11:15:00,119.4,0.0,72.28713120955217,0.0036143565604776088,Long,Closed,298
299,AVAXUSDT,166.07157684962218,2021-12-24 00:15:00,120.43,0.0,2021-12-24 01:30:00,121.73,0.0,215.8930499045091,0.010794652495225454,Long,Closed,299
300,AVAXUSDT,168.662506324844,2021-12-24 05:30:00,118.57999999999998,0.0,2021-12-24 06:30:00,120.18,0.0,269.8600101197517,0.013493000505987583,Long,Closed,300
